idx,id,subset,style,text,samplerate,durationSeconds,recording_year_month,microphone,language,comment,audio_wav_path,text_norm,phonemes_ipa,audio_path_fixed,has_loanword,file_exists,expected_phonemes,recognized_phonemes,expected_str,recognized_str,processing_error
19014,4aeeae88-0777-2c8c-5c93-2e844a462e49---5f683daec6d3ec01278b503def54958d,TV-2021.02-Neutral,neutral,Auf lange Sicht kann das Schnellladen die Lebensdauer des Akkus verkürzen.,16000,5.26171875,2019-10,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---5f683daec6d3ec01278b503def54958d.wav,Auf lange Sicht kann das Schnellladen die Lebensdauer des Akkus verkürzen.,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---5f683daec6d3ec01278b503def54958d.wav,False,True,"['aʊ', 'f', 'l', 'a', 'ŋ', 'ə', 'z', 'ɪ', 'ç', 't', 'k', 'a', 'n', 'd', 'a', 's', 'ʃ', 'n', 'ɛ', 'l', 'aː', 'd', 'ə', 'n', 'd', 'iː', 'l', 'eː', 'b', 'ɛ', 'n', 's', 'd', 'a', 'o', 'ɐ', 'd', 'ə', 's', 'a', 'k', 'u', 's', 'f', 'ɛ', 'ɐ', 'k', 'ʁ', 't', 's', 'ə', 'n']","['aʊ', 'f', 'l', 'a', 'ŋ', 'ə', 'z', 'ɪ', 'ç', 't', 'k', 'a', 'n', 'd', 'a', 's', 'ʃ', 'n', 'ɛ', 'l', 'l', 'ɑː', 'd', 'ə', 'n', 'd', 'iː', 'l', 'eː', 'b', 'ə', 'n', 's', 'd', 'aʊ', 'ɜ', 'd', 'ɛ', 's', 'a', 'k', 'uː', 's', 'f', 'ɛ', 'ɾ', 'k', 'y', 'ɾ', 'ts', 'ə', 'n']",aʊ f l a ŋ ə z ɪ ç t k a n d a s ʃ n ɛ l aː d ə n d iː l eː b ɛ n s d a o ɐ d ə s a k u s f ɛ ɐ k ʁ t s ə n,aʊ f l a ŋ ə z ɪ ç t k a n d a s ʃ n ɛ l l ɑː d ə n d iː l eː b ə n s d aʊ ɜ d ɛ s a k uː s f ɛ ɾ k y ɾ ts ə n,
10885,4aeeae88-0777-2c8c-5c93-2e844a462e49---382f3dad39f9c681b4335ad2fca36a9b,TV-2021.02-Neutral,neutral,Etwaige sonstige Vorstellungskosten sind zum Beispiel Hotel- oder Verpflegungskosten.,16000,5.51171875,2020-02,good_rodePodcaster,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---382f3dad39f9c681b4335ad2fca36a9b.wav,Etwaige sonstige Vorstellungskosten sind zum Beispiel Hotel- oder Verpflegungskosten.,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---382f3dad39f9c681b4335ad2fca36a9b.wav,False,True,"['ɛ', 't', 'v', 'ɑ', 'ɪ', 'ɡ', 'ə', 'z', 'ɔ', 'n', 's', 't', 'ɪ', 'ɡ', 'ə', 'f', 'oː', 'ɐ', 'ʃ', 't', 'ɛ', 'l', 'ʊ', 'ŋ', 's', 'k', 'ɔ', 's', 't', 'ə', 'n', 'z', 'ɪ', 'n', 't', 't', 's', 'ʊ', 'm', 'b', 'aɪ', 'ʃ', 'p', 'iː', 'l', 'h', 'o', 't', 'ɛ', 'l', 'oː', 'd', 'ɐ', 'f', 'ɛ', 'ɐ', 'pf', 'l', 'eː', 'ɡ', 'ʊ', 'ŋ', 's', 'k', 'ɔ', 's', 't', 'ə', 'n']","['ɛ', 't', 'v', 'aɪ', 'ɪ', 'ɡ', 'ə', 'z', 'ɔ', 'n', 's', 't', 'ɪ', 'ɡ', 'ə', 'f', 'ɔ', 'ɾ', 'ʃ', 't', 'ɛ', 'l', 'ʊ', 'ŋ', 's', 'k', 'ɔ', 's', 't', 'ə', 'n', 'z', 'ɪ', 'n', 't', 'ts', 'ʊ', 'm', 'b', 'aɪ', 'ʃ', 'p', 'iː', 'l', 'h', 'oː', 't', 'ɛ', 'l', 'oː', 'd', 'ɜ', 'f', 'ɛ', 'ɾ', 'p', 'f', 'l', 'eː', 'ɡ', 'ʊ', 'ŋ', 's', 'k', 'ɔ', 's', 't', 'ə', 'n']",ɛ t v ɑ ɪ ɡ ə z ɔ n s t ɪ ɡ ə f oː ɐ ʃ t ɛ l ʊ ŋ s k ɔ s t ə n z ɪ n t t s ʊ m b aɪ ʃ p iː l h o t ɛ l oː d ɐ f ɛ ɐ pf l eː ɡ ʊ ŋ s k ɔ s t ə n,ɛ t v aɪ ɪ ɡ ə z ɔ n s t ɪ ɡ ə f ɔ ɾ ʃ t ɛ l ʊ ŋ s k ɔ s t ə n z ɪ n t ts ʊ m b aɪ ʃ p iː l h oː t ɛ l oː d ɜ f ɛ ɾ p f l eː ɡ ʊ ŋ s k ɔ s t ə n,
13471,4aeeae88-0777-2c8c-5c93-2e844a462e49---4a6bc889ee7ed3867507855ffadae560,TV-2021.02-Neutral,neutral,Als wenn das einen Unterschied machen würde!,16000,2.490234375,2019-10,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---4a6bc889ee7ed3867507855ffadae560.wav,Als wenn das einen Unterschied machen würde!,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---4a6bc889ee7ed3867507855ffadae560.wav,False,True,"['a', 'l', 's', 'v', 'ɛ', 'n', 'd', 'a', 's', 'a', 'e', 'n', 'ə', 'n', 'ʊ', 'n', 't', 'ɛ', 'ɾ', 'z', 'ç', 'iː', 't', 'm', 'a', 'x', 'ə', 'n', 'v', 'ɾ', 'd', 'ə']","['a', 'l', 's', 'v', 'ɛ', 'n', 'd', 'a', 's', 'aɪ', 'n', 'ə', 'n', 'ʊ', 'n', 't', 'ɜ', 'ɾ', 'ʃ', 'iː', 't', 'm', 'a', 'x', 'ə', 'n', 'v', 'y', 'ɾ', 'd', 'ə']",a l s v ɛ n d a s a e n ə n ʊ n t ɛ ɾ z ç iː t m a x ə n v ɾ d ə,a l s v ɛ n d a s aɪ n ə n ʊ n t ɜ ɾ ʃ iː t m a x ə n v y ɾ d ə,
5088,4aeeae88-0777-2c8c-5c93-2e844a462e49---0014e95911f085b180ea90516cd9615f,TV-2021.02-Neutral,neutral,Es ist eine kleine aber profitable Nische.,16000,3.48046875,2019-11,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---0014e95911f085b180ea90516cd9615f.wav,Es ist eine kleine aber profitable Nische.,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---0014e95911f085b180ea90516cd9615f.wav,False,True,"['eː', 's', 'ɪ', 's', 't', 'aɪ', 'n', 'ə', 'k', 'l', 'aɪ', 'n', 'ə', 'ɑː', 'b', 'e', 'ɾ', 'p', 'ɾ', 'oː', 'f', 'i', 't', 'a', 'b', 'l', 'ə', 'n', 'ɪ', 'ʃ', 'ə']","['ɛ', 's', 'ɪ', 's', 't', 'aɪ', 'n', 'ə', 'k', 'l', 'aɪ', 'n', 'ə', 'ɑː', 'b', 'ɜ', 'p', 'ɾ', 'oː', 'f', 'iː', 't', 'ɑː', 'b', 'l', 'ə', 'n', 'iː', 'ʃ', 'ə']",eː s ɪ s t aɪ n ə k l aɪ n ə ɑː b e ɾ p ɾ oː f i t a b l ə n ɪ ʃ ə,ɛ s ɪ s t aɪ n ə k l aɪ n ə ɑː b ɜ p ɾ oː f iː t ɑː b l ə n iː ʃ ə,
3023,4aeeae88-0777-2c8c-5c93-2e844a462e49---adcd538a85b12ed619fe797efa22346d,TV-2021.02-Neutral,neutral,nass,16000,0.39990234375,2019-10,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---adcd538a85b12ed619fe797efa22346d.wav,nass,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---adcd538a85b12ed619fe797efa22346d.wav,False,True,"['n', 'a', 's']","['n', 'a', 's']",n a s,n a s,
6967,4aeeae88-0777-2c8c-5c93-2e844a462e49---6a30c7ad22091eb3e2b94d3372e92a05,TV-2021.02-Neutral,neutral,Was denkt Tronald über Krieg,16000,2.08984375,2019-10,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---6a30c7ad22091eb3e2b94d3372e92a05.wav,Was denkt Tronald über Krieg,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---6a30c7ad22091eb3e2b94d3372e92a05.wav,False,True,"['v', 'a', 's', 'd', 'ɛ', 'ŋ', 'k', 't', 't', 'ɾ', 'oː', 'n', 'a', 'l', 't', 'yː', 'b', 'ɐ', 'k', 'ʁ', 'iː', 'k']","['v', 'a', 's', 'd', 'ɛ', 'ŋ', 't', 't', 'oː', 'n', 'a', 'l', 't', 'y', 'b', 'ɜ', 'k', 'ɾ', 'iː', 'k']",v a s d ɛ ŋ k t t ɾ oː n a l t yː b ɐ k ʁ iː k,v a s d ɛ ŋ t t oː n a l t y b ɜ k ɾ iː k,
20558,4aeeae88-0777-2c8c-5c93-2e844a462e49---fb6ecb120da2be209e7fdfc9518c46f9,TV-2021.02-Neutral,neutral,Puristen schwören auf das Original ohne Zusätze.,16000,3.859375,2019-12,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---fb6ecb120da2be209e7fdfc9518c46f9.wav,Puristen schwören auf das Original ohne Zusätze.,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---fb6ecb120da2be209e7fdfc9518c46f9.wav,False,True,"['p', 'uː', 'ɐ', 'ɪ', 's', 't', 'ə', 'n', 'ʃ', 'v', 'øː', 'ʁ', 'ə', 'n', 'aʊ', 'f', 'd', 'a', 's', 'o', 'ɾ', 'ɪ', 'ɡ', 'ɪ', 'n', 'a', 'l', 'oː', 'n', 'ə', 't', 's', 'uː', 'z', 'ɛ', 't', 's', 'ə']","['p', 'uː', 'r', 'ɪ', 's', 't', 'ə', 'n', 'ʃ', 'v', 'ø', 'r', 'ə', 'n', 'aʊ', 'f', 'd', 'a', 's', 'ɔ', 'r', 'iː', 'ɡ', 'iː', 'n', 'ɑː', 'l', 'oː', 'n', 'ə', 'ts', 'uː', 'z', 'ɛ', 'ts', 'ə']",p uː ɐ ɪ s t ə n ʃ v øː ʁ ə n aʊ f d a s o ɾ ɪ ɡ ɪ n a l oː n ə t s uː z ɛ t s ə,p uː r ɪ s t ə n ʃ v ø r ə n aʊ f d a s ɔ r iː ɡ iː n ɑː l oː n ə ts uː z ɛ ts ə,
21976,4aeeae88-0777-2c8c-5c93-2e844a462e49---f3ba04664d03ac25dd984e428de4b399,TV-2021.02-Neutral,neutral,Torge wählte den Sitzplatz direkt auf dem Radkasten.,16000,3.80078125,2020-01,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---f3ba04664d03ac25dd984e428de4b399.wav,Torge wählte den Sitzplatz direkt auf dem Radkasten.,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---f3ba04664d03ac25dd984e428de4b399.wav,False,True,"['tʰ', 'ɔ', 'ʁ', 'ɡ', 'ə', 'v', 'ɛ', 'l', 't', 'ə', 'd', 'eː', 'n', 'z', 'ɪ', 't', 's', 'p', 'l', 'a', 't', 's', 'd', 'i', 'ʀ', 'ɛ', 'k', 't', 'aʊ', 'f', 'd', 'eː', 'm', 'ɾ', 'a', 't', 'k', 'a', 's', 't', 'ə', 'n']","['t', 'ɔ', 'ɾ', 'ɡ', 'ə', 'v', 'ɛ', 'l', 't', 'ə', 'd', 'eː', 'n', 'z', 'ɪ', 'ts', 'p', 'l', 'a', 'ts', 'd', 'iː', 'r', 'ɛ', 'k', 't', 'aʊ', 'f', 'd', 'eː', 'm', 'r', 'a', 't', 'k', 'a', 's', 't', 'ə', 'n']",tʰ ɔ ʁ ɡ ə v ɛ l t ə d eː n z ɪ t s p l a t s d i ʀ ɛ k t aʊ f d eː m ɾ a t k a s t ə n,t ɔ ɾ ɡ ə v ɛ l t ə d eː n z ɪ ts p l a ts d iː r ɛ k t aʊ f d eː m r a t k a s t ə n,
16682,4aeeae88-0777-2c8c-5c93-2e844a462e49---1ce97db430afa87c52308c7faafdb799,TV-2021.02-Neutral,neutral,Sonnenuntergang,16000,1.08984375,2019-10,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---1ce97db430afa87c52308c7faafdb799.wav,Sonnenuntergang,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---1ce97db430afa87c52308c7faafdb799.wav,False,True,"['z', 'ɔ', 'n', 'ə', 'n', 'ʊ', 'n', 't', 'ɐ', 'ɡ', 'a', 'ŋ']","['z', 'ɔ', 'n', 'ə', 'n', 'ʊ', 'n', 't', 'ɛ', 'ɡ', 'a', 'ŋ']",z ɔ n ə n ʊ n t ɐ ɡ a ŋ,z ɔ n ə n ʊ n t ɛ ɡ a ŋ,
8504,4aeeae88-0777-2c8c-5c93-2e844a462e49---ed48d94a6d73b19b588deec52e5f06b3,TV-2021.02-Neutral,neutral,"Wenn es Niederschlag gibt, kommt dieser als Schnee herunter.",16000,3.69921875,2020-03,good_rodePodcaster,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---ed48d94a6d73b19b588deec52e5f06b3.wav,"Wenn es Niederschlag gibt, kommt dieser als Schnee herunter.",,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---ed48d94a6d73b19b588deec52e5f06b3.wav,False,True,"['v', 'ɛ', 'n', 'eː', 's', 'n', 'iː', 'd', 'ɐ', 'ʃ', 'l', 'aː', 'k', 'ɡ', 'iː', 'p', 't', 'k', 'ɔ', 'm', 't', 'd', 'iː', 'z', 'ə', 'ʁ', 'a', 'l', 's', 'ʃ', 'n', 'ə', 'ə', 'h', 'ɛ', 'ɾ', 'ʊ', 'n', 't', 'ɐ']","['v', 'ɛ', 'n', 'ɛ', 's', 'n', 'iː', 'd', 'ɛ', 'ɾ', 'ʃ', 'l', 'ɑː', 'k', 'ɡ', 'iː', 'p', 't', 'k', 'ɔ', 'm', 't', 'd', 'iː', 'z', 'ɜ', 'a', 'l', 's', 'ʃ', 'n', 'eː', 'h', 'ɛ', 'r', 'ʊ', 'n', 't', 'ɜ']",v ɛ n eː s n iː d ɐ ʃ l aː k ɡ iː p t k ɔ m t d iː z ə ʁ a l s ʃ n ə ə h ɛ ɾ ʊ n t ɐ,v ɛ n ɛ s n iː d ɛ ɾ ʃ l ɑː k ɡ iː p t k ɔ m t d iː z ɜ a l s ʃ n eː h ɛ r ʊ n t ɜ,
3634,4aeeae88-0777-2c8c-5c93-2e844a462e49---07a5b2f0364e8aab0cc1c6f7ce3b36b7,TV-2021.02-Neutral,neutral,Ein Plug-in-Hybrid kann über einen Verbrennungsmotor oder das Stromnetz geladen werden.,16000,6.578125,2019-11,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---07a5b2f0364e8aab0cc1c6f7ce3b36b7.wav,Ein Plug-in-Hybrid kann über einen Verbrennungsmotor oder das Stromnetz geladen werden.,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---07a5b2f0364e8aab0cc1c6f7ce3b36b7.wav,False,True,"['ɛ', 'ɪ', 'n', 'p', 'l', 'uː', 'x', 'ɪ', 'n', 'h', 'b', 'ʁ', 'i', 't', 'k', 'a', 'n', 'yː', 'b', 'ɐ', 'a', 'e', 'n', 'ə', 'n', 'f', 'ɛː', 'ɐ', 'b', 'ʁ', 'ɛ', 'n', 'n', 'ʊ', 'ŋ', 's', 'm', 'o', 't', 'o', 'ɾ', 'oː', 'd', 'ɐ', 'd', 'a', 's', 'ʃ', 't', 'ɾ', 'ɔ', 'm', 'n', 'ɛ', 't', 's', 'ɡ', 'ə', 'l', 'ɑː', 'd', 'ə', 'n', 'v', 'eː', 'ɐ', 'd', 'n̩']","['aɪ', 'n', 'p', 'l', 'a', 'k', 'ɪ', 'n', 'h', 'y', 'b', 'r', 'iː', 't', 'k', 'a', 'n', 'y', 'b', 'ɜ', 'aɪ', 'ə', 'n', 'f', 'ɛ', 'ɾ', 'b', 'r', 'ɛ', 'n', 'ʊ', 'ŋ', 's', 'm', 'oː', 't', 'oː', 'ɾ', 'oː', 'd', 'ɜ', 'd', 'a', 's', 'ʃ', 't', 'ɾ', 'oː', 'm', 'n', 'ɛ', 'ts', 'ɡ', 'ə', 'l', 'ɑː', 'd', 'ə', 'n', 'v', 'ɛ', 'ɾ', 'd', 'ə', 'n']",ɛ ɪ n p l uː x ɪ n h b ʁ i t k a n yː b ɐ a e n ə n f ɛː ɐ b ʁ ɛ n n ʊ ŋ s m o t o ɾ oː d ɐ d a s ʃ t ɾ ɔ m n ɛ t s ɡ ə l ɑː d ə n v eː ɐ d n̩,aɪ n p l a k ɪ n h y b r iː t k a n y b ɜ aɪ ə n f ɛ ɾ b r ɛ n ʊ ŋ s m oː t oː ɾ oː d ɜ d a s ʃ t ɾ oː m n ɛ ts ɡ ə l ɑː d ə n v ɛ ɾ d ə n,
14866,4aeeae88-0777-2c8c-5c93-2e844a462e49---a7f0e873ec71c07bdfe3a6647f3c5063,TV-2021.02-Neutral,neutral,Süderbrarup kennen die meisten nur von Werner.,16000,3.609375,2020-01,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---a7f0e873ec71c07bdfe3a6647f3c5063.wav,Süderbrarup kennen die meisten nur von Werner.,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---a7f0e873ec71c07bdfe3a6647f3c5063.wav,False,True,"['z', 'yː', 't', 'b', 'ʁ', 'aː', 'ʁ', 'ʊ', 'p', 'k', 'ɛ', 'n', 'ə', 'n', 'd', 'iː', 'm', 'ə', 'ɪ', 's', 't', 'ə', 'n', 'n', 'uː', 'ɐ', 'f', 'ɔ', 'n', 'v', 'ɛ', 'ɾ', 'n', 'ɐ']","['z', 'y', 'uː', 'd', 'ə', 'b', 'r', 'a', 'r', 'ʊ', 'p', 'k', 'ɛ', 'n', 'ə', 'n', 'd', 'iː', 'm', 'aɪ', 's', 't', 'ə', 'n', 'n', 'uː', 'ɾ', 'f', 'ɔ', 'n', 'v', 'ɛ', 'ɾ', 'n', 'ə']",z yː t b ʁ aː ʁ ʊ p k ɛ n ə n d iː m ə ɪ s t ə n n uː ɐ f ɔ n v ɛ ɾ n ɐ,z y uː d ə b r a r ʊ p k ɛ n ə n d iː m aɪ s t ə n n uː ɾ f ɔ n v ɛ ɾ n ə,
19617,4aeeae88-0777-2c8c-5c93-2e844a462e49---d8981c58de26025b8a1be5f124a1ebc3,TV-2021.02-Neutral,neutral,"Wetten, dass ich es schaffe, den Stecker mit nur einem Versuch einzustecken?",16000,4.7109375,2020-01,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---d8981c58de26025b8a1be5f124a1ebc3.wav,"Wetten, dass ich es schaffe, den Stecker mit nur einem Versuch einzustecken?",,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---d8981c58de26025b8a1be5f124a1ebc3.wav,False,True,"['v', 'ɛ', 't', 'ə', 'n', 'd', 'a', 's', 'ɪ', 'ç', 'eː', 's', 'ʃ', 'a', 'f', 'f', 'ə', 'd', 'eː', 'n', 'ʃ', 't', 'ɛ', 'k', 'ə', 'ʁ', 'm', 'ɪ', 't', 'n', 'uː', 'ɐ', 'a', 'e', 'n', 'ə', 'm', 'f', 'ɛː', 'ɐ', 'z', 'ʊ', 'x', 'a', 'e', 'n', 't', 's', 'uː', 'ʃ', 't', 'ɛ', 'k', 'ə', 'n']","['v', 'ɛ', 't', 'ə', 'n', 'd', 'a', 's', 'ɪ', 'ç', 'ɛ', 's', 'ʃ', 'a', 'f', 'ə', 'd', 'eː', 'n', 'ʃ', 't', 'ɛ', 'k', 'ə', 'm', 'ɪ', 't', 'n', 'uː', 'ɾ', 'aɪ', 'n', 'ə', 'm', 'f', 'ɛ', 'ɾ', 'z', 'uː', 'x', 'aɪ', 'n', 'ts', 'uː', 'ʃ', 't', 'ɛ', 'k', 'ə', 'n']",v ɛ t ə n d a s ɪ ç eː s ʃ a f f ə d eː n ʃ t ɛ k ə ʁ m ɪ t n uː ɐ a e n ə m f ɛː ɐ z ʊ x a e n t s uː ʃ t ɛ k ə n,v ɛ t ə n d a s ɪ ç ɛ s ʃ a f ə d eː n ʃ t ɛ k ə m ɪ t n uː ɾ aɪ n ə m f ɛ ɾ z uː x aɪ n ts uː ʃ t ɛ k ə n,
16647,4aeeae88-0777-2c8c-5c93-2e844a462e49---59543799db6bb98d99ae915dd626bc23,TV-2021.02-Neutral,neutral,"Wir haben es erreicht, dass auf dem Rat der Europäischen Union im März wichtige Beschlüsse zum Klimaschutz gefasst wurden.",16000,7.421875,2020-06,good_rodePodcaster,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---59543799db6bb98d99ae915dd626bc23.wav,"Wir haben es erreicht, dass auf dem Rat der Europäischen Union im März wichtige Beschlüsse zum Klimaschutz gefasst wurden.",,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---59543799db6bb98d99ae915dd626bc23.wav,False,True,"['v', 'iː', 'ɐ', 'h', 'aː', 'b', 'ə', 'n', 'eː', 's', 'ɛː', 'ɐ', 'ɾ', 'a', 'e', 'ç', 't', 'd', 'a', 's', 'aʊ', 'f', 'd', 'eː', 'm', 'ʀ', 'aː', 't', 'd', 'eː', 'ɐ', 'ɔ', 'ʁ', 'ɔ', 'pʰ', 'eː', 'ɪ', 'ʃ', 'n̩', 'u', 'n', 'i', 'oː', 'n', 'ɪ', 'm', 'm', 'ɛ', 'ʁ', 't', 's', 'v', 'ɪ', 'ç', 't', 'ɪ', 'ɡ', 'ə', 'b', 'ə', 'ʃ', 'l', 's', 'z', 'ə', 't', 's', 'ʊ', 'm', 'k', 'l', 'iː', 'm', 'a', 'ʃ', 'ʊ', 'ts', 'ɡ', 'ə', 'f', 'a', 's', 's', 't', 'v', 'ʊ', 'ɾ', 'd', 'ə', 'n']","['v', 'iː', 'ɾ', 'h', 'ɑː', 'b', 'ə', 'n', 'ɛ', 's', 'ɛ', 'ɾ', 'r', 'aɪ', 'ç', 't', 'd', 'a', 's', 'aʊ', 'f', 'd', 'eː', 'm', 'r', 'ɑː', 't', 'd', 'ɛ', 'ɾ', 'aɪ', 'r', 'oː', 'p', 'ɛ', 'ɪ', 'ʃ', 'ə', 'n', 'ʊ', 'n', 'j', 'oː', 'n', 'ɪ', 'm', 'm', 'ɛ', 'ɾ', 'ts', 'v', 'ɪ', 'ç', 't', 'ɪ', 'ɡ', 'ə', 'b', 'ə', 'ʃ', 'l', 'y', 's', 'ə', 'ts', 'ʊ', 'm', 'k', 'l', 'iː', 'm', 'ɑː', 'ʃ', 'ʊ', 'ts', 'ɡ', 'ə', 'f', 'a', 's', 't', 'v', 'uː', 'ɾ', 'd', 'ə', 'n']",v iː ɐ h aː b ə n eː s ɛː ɐ ɾ a e ç t d a s aʊ f d eː m ʀ aː t d eː ɐ ɔ ʁ ɔ pʰ eː ɪ ʃ n̩ u n i oː n ɪ m m ɛ ʁ t s v ɪ ç t ɪ ɡ ə b ə ʃ l s z ə t s ʊ m k l iː m a ʃ ʊ ts ɡ ə f a s s t v ʊ ɾ d ə n,v iː ɾ h ɑː b ə n ɛ s ɛ ɾ r aɪ ç t d a s aʊ f d eː m r ɑː t d ɛ ɾ aɪ r oː p ɛ ɪ ʃ ə n ʊ n j oː n ɪ m m ɛ ɾ ts v ɪ ç t ɪ ɡ ə b ə ʃ l y s ə ts ʊ m k l iː m ɑː ʃ ʊ ts ɡ ə f a s t v uː ɾ d ə n,
12636,4aeeae88-0777-2c8c-5c93-2e844a462e49---e15aaf2c1be4692179f586bd47613f88,TV-2021.02-Neutral,neutral,"Wer sagt, dass das Brecheisen keine Option ist?",16000,3.26953125,2020-03,good_rodePodcaster,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---e15aaf2c1be4692179f586bd47613f88.wav,"Wer sagt, dass das Brecheisen keine Option ist?",,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---e15aaf2c1be4692179f586bd47613f88.wav,False,True,"['v', 'eː', 'ɐ', 'z', 'aː', 'k', 't', 'd', 'a', 's', 'd', 'a', 's', 'b', 'ʀ', 'ɛ', 'ç', 'aɪ', 'z', 'n̩', 'k', 'aɪ', 'n', 'ə', 'ɔ', 'p', 't', 's', 'i', 'oː', 'n', 'ɪ', 's', 't']","['v', 'eː', 'ɾ', 'z', 'ɑː', 'k', 't', 'd', 'a', 's', 'd', 'a', 's', 'b', 'r', 'ɛ', 'ç', 'aɪ', 'z', 'ə', 'n', 'k', 'aɪ', 'n', 'ə', 'ɔ', 'p', 'ts', 'j', 'oː', 'n', 'ɪ', 's', 't']",v eː ɐ z aː k t d a s d a s b ʀ ɛ ç aɪ z n̩ k aɪ n ə ɔ p t s i oː n ɪ s t,v eː ɾ z ɑː k t d a s d a s b r ɛ ç aɪ z ə n k aɪ n ə ɔ p ts j oː n ɪ s t,
